Ngày,Địa chỉ,Quận,Huyện,Giá,Diện tích,Giá/m²,Số tầng,Số phòng ngủ,Dài,Rộng,Loại hình nhà ở,Giấy tờ pháp lý
2024-01-23,Address 387,Thanh Xuân,Ba Đình,8483423707.429011,198.9542261129487,55787467.74874182,1.0,2,13.312814765071867,8.521406198439905,Nhà riêng,Hợp đồng mua bán
2024-01-24,Address 388,Cầu Giấy,Đống Đa,13373426563.78835,179.6535095653176,40306853.92926086,3.0,3,13.818534873422218,3.1820903885570604,Biệt thự,Hợp đồng mua bán
2024-01-25,Address 389,Đống Đa,Hoàn Kiếm,3025267575.851824,135.97901288710483,102672242.48747241,5.0,2,19.0181036843279,6.404946119525472,Nhà riêng,Hợp đồng mua bán
2024-01-26,Address 390,Thanh Xuân,Ba Đình,13499060787.457685,126.79415140098807,97909275.0981269,5.0,4,15.890919890937116,8.238980660901893,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-01-27,Address 391,Đống Đa,Hoàn Kiếm,19988860789.642666,135.51228157017928,43316281.33760133,3.0,5,18.766589787416592,10.605563711912747,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-01-28,Address 392,Đống Đa,Hoàn Kiếm,1916028738.3505645,64.22305832981365,111668088.92417324,1.0,1,18.625208153645143,8.400623166646707,Biệt thự,Hợp đồng mua bán
2024-01-29,Address 393,Hoàn Kiếm,Ba Đình,19566309500.20503,97.17341635493416,79172358.92537534,4.0,1,14.068611653873631,7.053804519858769,Unknown,Sổ đỏ/ Sổ hồng
2024-01-30,Address 394,Cầu Giấy,Đống Đa,8731251253.734543,36.70812059145288,106808876.90840988,5.0,5,12.916430980046712,7.657184824129886,Biệt thự,Sổ đỏ/ Sổ hồng
2024-01-31,Address 395,Thanh Xuân,Đống Đa,17544315556.407925,110.84282637276053,128857720.37011959,5.0,3,13.361614507453998,5.907519950405598,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-02-01,Address 396,Ba Đình,Hai Bà Trưng,15865324197.107195,122.31417927280275,42064695.71500001,1.0,2,19.674962115158717,14.093931393288635,Nhà riêng,Hợp đồng mua bán
2024-02-02,Address 397,Hai Bà Trưng,Ba Đình,11773308958.746689,68.71745513754563,22488832.83958877,2.0,3,16.597515376204385,9.260918709490975,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-03,Address 398,Tây Hồ,Hai Bà Trưng,15030534975.775204,193.88490401813735,121283336.23145229,1.0,1,6.593988571885937,3.1609134464654773,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-04,Address 399,Ba Đình,Hai Bà Trưng,17691795664.72561,184.60728385933115,99260665.26984008,1.0,5,16.676426101721,3.2333551010345594,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-05,Address 400,Cầu Giấy,Hai Bà Trưng,8678666111.369625,152.764350027504,110953144.05087583,5.0,5,7.558070733473388,14.675539619424498,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-06,Address 401,Hai Bà Trưng,Đống Đa,7213630069.701535,120.67572689011163,128960146.74852353,4.0,3,11.710258235084385,5.657410696478941,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-07,Address 402,Cầu Giấy,Ba Đình,13684274325.708109,177.89475714010644,124365421.52718507,1.0,3,8.156895082648013,12.667299465771777,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-08,Address 403,Đống Đa,Hai Bà Trưng,16349072896.883913,52.21089844998869,144919619.10074723,2.0,2,15.343745982998447,3.6993036187268937,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-02-09,Address 404,Hai Bà Trưng,Ba Đình,15483417560.7557,164.38666502673044,89671560.25077537,3.0,4,18.159646042895535,14.053952840334588,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-10,Address 405,Đống Đa,Ba Đình,16158459328.314054,51.21953837436421,83504432.2457877,1.0,4,9.355428280500213,13.493004044000141,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-11,Address 406,Ba Đình,Đống Đa,9276082981.445728,165.01581263339892,72245335.9857949,1.0,2,6.2301611181228145,9.853117949214177,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-02-12,Address 407,Ba Đình,Hai Bà Trưng,16538850107.32541,76.88048660273068,39979835.56974659,2.0,4,9.47739647112445,3.1079838873990693,Nhà mặt phố,Hợp đồng mua bán
2024-02-13,Address 408,Hai Bà Trưng,Hai Bà Trưng,3283972052.04156,179.1053987730921,94438940.27466291,4.0,1,15.085427868982915,6.093730488280051,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-14,Address 409,Hai Bà Trưng,Ba Đình,11345292861.256142,190.48715595031763,56011628.16237724,1.0,4,9.93140191331675,7.881871768781579,Nhà riêng,Hợp đồng mua bán
2024-02-15,Address 410,Thanh Xuân,Hoàn Kiếm,1109414549.46431,55.295314798869654,139769976.5876868,1.0,2,9.17168251330705,8.52076940097074,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-16,Address 411,Cầu Giấy,Đống Đa,7167130768.105136,108.6548528611169,95814804.55602269,4.0,4,7.766527858763974,6.572145102748465,Nhà riêng,Hợp đồng mua bán
2024-02-17,Address 412,Thanh Xuân,Đống Đa,7962769162.55656,196.76785428765646,97069223.46605432,2.0,5,12.462746403116503,3.3953744189463597,Nhà riêng,Hợp đồng mua bán
2024-02-18,Address 413,Cầu Giấy,Đống Đa,8527281140.575852,112.17926411543492,66140205.9140113,1.0,3,9.139232422357814,10.081528871118506,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-02-19,Address 414,Thanh Xuân,Đống Đa,14213876927.107382,176.80307882747266,26758615.757101975,4.0,1,15.965155237092247,9.289856012337072,Nhà mặt phố,Hợp đồng mua bán
2024-02-20,Address 415,Đống Đa,Hai Bà Trưng,8382603924.136569,130.08435876232437,24126689.49848852,1.0,5,6.149336029883041,6.396007625148933,Nhà mặt phố,Hợp đồng mua bán
2024-02-21,Address 416,Hai Bà Trưng,Hai Bà Trưng,9525178829.828083,93.80608434633231,75033568.73991567,3.0,5,14.960495496669763,3.4557116108352783,Nhà mặt phố,Hợp đồng mua bán
2024-02-22,Address 417,Ba Đình,Hoàn Kiếm,5513338486.612222,78.58320443939793,30993499.15264092,5.0,2,8.563400218516549,14.935130246663281,Biệt thự,Sổ đỏ/ Sổ hồng
2024-02-23,Address 418,Cầu Giấy,Đống Đa,8091784040.957461,64.54792548463485,98890104.22021809,1.0,3,12.339188915774047,8.783834241916871,Biệt thự,Hợp đồng mua bán
2024-02-24,Address 419,Cầu Giấy,Đống Đa,5318122917.999878,159.50569253420852,134526490.73315546,1.0,3,9.291348830468909,12.072050901288925,Nhà riêng,Hợp đồng mua bán
2024-02-25,Address 420,Ba Đình,Ba Đình,2390722551.600429,95.71188615991474,134778926.14743388,2.0,1,15.841530140161934,8.427768420616026,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-02-26,Address 421,Thanh Xuân,Hai Bà Trưng,12465523274.24618,116.91682857412769,105675903.31719021,1.0,2,19.17960560377455,3.5180434903552973,Biệt thự,Hợp đồng mua bán
2024-02-27,Address 422,Cầu Giấy,Đống Đa,13696043172.54531,113.69533160020093,47460138.09148103,3.0,1,18.756151692047197,6.715208941026001,Biệt thự,Hợp đồng mua bán
2024-02-28,Address 423,Tây Hồ,Hoàn Kiếm,12770316574.182676,128.1374349696323,132189588.07665336,4.0,4,13.751393227161367,6.841321692070814,Nhà mặt phố,Hợp đồng mua bán
2024-02-29,Address 424,Đống Đa,Hoàn Kiếm,9806386832.210875,177.14811475617387,135192146.59071708,2.0,5,11.939154548854676,13.060234848588191,Biệt thự,Sổ đỏ/ Sổ hồng
2024-03-01,Address 425,Hai Bà Trưng,Hai Bà Trưng,8215929823.405367,196.725688409183,45564966.043884635,3.0,1,17.274507641590727,10.850759735998492,Biệt thự,Hợp đồng mua bán
2024-03-02,Address 426,Ba Đình,Hoàn Kiếm,17403339341.864677,99.28931545754888,115865391.15018804,4.0,5,15.24989543941595,6.305158843673674,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-03,Address 427,Hai Bà Trưng,Hoàn Kiếm,10862553917.588142,170.67821675807153,57247541.36052598,1.0,2,7.7534617132539925,14.612879455909033,Biệt thự,Hợp đồng mua bán
2024-03-04,Address 428,Tây Hồ,Hai Bà Trưng,10104455674.964888,159.969725091302,124343240.60588086,4.0,4,17.313788204195003,6.8585019887744565,Nhà mặt phố,Hợp đồng mua bán
2024-03-05,Address 429,Cầu Giấy,Đống Đa,1487199250.322278,127.49992174744746,149640926.98746836,3.0,2,11.433265840920653,14.978808309944643,Biệt thự,Hợp đồng mua bán
2024-03-06,Address 430,Cầu Giấy,Đống Đa,7483708724.896971,192.52801441402863,23903380.692821067,3.0,4,7.834784899567627,14.953964318043159,Nhà mặt phố,Hợp đồng mua bán
2024-03-07,Address 431,Tây Hồ,Hoàn Kiếm,8223716756.931284,64.08066763982848,136657562.55282116,1.0,4,9.226960255947386,5.294526212960902,Biệt thự,Sổ đỏ/ Sổ hồng
2024-03-08,Address 432,Ba Đình,Hoàn Kiếm,8577632837.041109,48.57491575263564,100941969.36782555,4.0,5,9.012905453725136,6.752893394260802,Biệt thự,Hợp đồng mua bán
2024-03-09,Address 433,Đống Đa,Đống Đa,12023275015.319313,175.17353438242176,146539740.49142677,4.0,2,12.788104619051902,8.83253038181585,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-10,Address 434,Hoàn Kiếm,Hai Bà Trưng,11138448387.81069,104.65546882773721,80451237.27843559,1.0,2,8.515551360168132,10.969208053774691,Biệt thự,Hợp đồng mua bán
2024-03-11,Address 435,Ba Đình,Hoàn Kiếm,12550196763.075447,173.98470521520028,130160430.97427858,4.0,1,6.853497311023642,9.336569388045591,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-12,Address 436,Hoàn Kiếm,Ba Đình,15532781969.300438,181.82533488322053,28111228.91777604,1.0,2,6.855362759206411,14.633297629587082,Unknown,Hợp đồng mua bán
2024-03-13,Address 437,Tây Hồ,Hai Bà Trưng,16446729035.605776,40.617790915242146,63586276.51017845,2.0,1,13.74914295708645,11.687869970828299,Biệt thự,Hợp đồng mua bán
2024-03-14,Address 438,Thanh Xuân,Hoàn Kiếm,14644338448.303394,180.1890097076303,28712149.907657295,3.0,3,16.02138933274068,5.544538192595693,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-15,Address 439,Hoàn Kiếm,Hoàn Kiếm,19154950223.14376,106.21423941280177,146794607.3522792,2.0,3,9.822995132575112,4.261170602563659,Biệt thự,Sổ đỏ/ Sổ hồng
2024-03-16,Address 440,Đống Đa,Ba Đình,1346419070.850871,116.77352313071948,126206607.94533877,5.0,3,5.519760647210256,11.26081548851228,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-17,Address 441,Thanh Xuân,Ba Đình,4719781727.987375,136.52072688584576,130831164.76197617,5.0,2,6.908373304055161,4.901429282169156,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-18,Address 442,Hoàn Kiếm,Đống Đa,1143694624.5847003,187.48504314411474,141935480.08640623,5.0,2,18.720418405055856,12.45212208402905,Biệt thự,Hợp đồng mua bán
2024-03-19,Address 443,Tây Hồ,Hai Bà Trưng,13302019568.937456,33.249736053059884,31063453.195572097,1.0,1,12.403154893841794,6.732440007124044,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-20,Address 444,Thanh Xuân,Hai Bà Trưng,18062580430.04975,111.0633896140289,70127687.02673334,4.0,4,11.803592144227622,6.922719156667278,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-21,Address 445,Tây Hồ,Đống Đa,5626163634.949686,146.9127472131953,29234535.575720277,2.0,1,5.5707376746513635,3.1295807086741436,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-22,Address 446,Hoàn Kiếm,Hai Bà Trưng,18613656351.129826,152.86018280869882,47403103.201503724,2.0,3,15.929555334753486,11.412135205140489,Nhà riêng,Hợp đồng mua bán
2024-03-23,Address 447,Tây Hồ,Hai Bà Trưng,2145080415.5016563,147.73051336130834,49817551.014897406,2.0,1,12.921021213981184,4.359237036776229,Nhà mặt phố,Hợp đồng mua bán
2024-03-24,Address 448,Đống Đa,Hai Bà Trưng,18754284509.30477,52.85397199938072,80983937.43618523,2.0,4,8.031214041297812,12.274566929562218,Biệt thự,Hợp đồng mua bán
2024-03-25,Address 449,Hoàn Kiếm,Hai Bà Trưng,7680831057.553054,80.89725002318582,54913081.76897354,5.0,2,6.6511064027158575,8.902413863006482,Nhà mặt phố,Hợp đồng mua bán
2024-03-26,Address 450,Hoàn Kiếm,Hai Bà Trưng,2926995740.535114,90.98163932089228,33127153.886308942,2.0,1,10.750817954479977,12.411357779454828,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-27,Address 451,Hoàn Kiếm,Ba Đình,10231563424.540188,166.75432530551586,41773841.582234,4.0,3,17.557429462925384,10.007118470372895,Biệt thự,Hợp đồng mua bán
2024-03-28,Address 452,Ba Đình,Hai Bà Trưng,5878754786.689651,77.38917831047402,39145823.26177182,5.0,3,17.979418388015368,3.989199264227889,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-03-29,Address 453,Ba Đình,Ba Đình,6412585137.276534,65.81984385742453,146499983.72859877,2.0,2,14.042695705934547,12.187828040462197,Biệt thự,Hợp đồng mua bán
2024-03-30,Address 454,Ba Đình,Hai Bà Trưng,6838509333.599445,192.76616323647636,118708025.89940158,1.0,1,15.91304640845214,3.837593818736997,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-03-31,Address 455,Đống Đa,Đống Đa,16257492058.820604,31.506758469289714,145808990.48504305,3.0,4,6.727336811043055,8.744420646831987,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-04-01,Address 456,Thanh Xuân,Hoàn Kiếm,11244064256.829836,199.6295454659363,77166263.24602811,1.0,2,13.821890982017823,5.06819056973956,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-02,Address 457,Tây Hồ,Ba Đình,6914846283.964069,145.05962080575725,56187902.61614536,3.0,1,15.004485552307726,12.02802213573462,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-03,Address 458,Cầu Giấy,Hai Bà Trưng,12596341882.90745,170.83978090634992,123778115.63719426,5.0,5,8.010692643706882,13.93909473367352,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-04-04,Address 459,Hoàn Kiếm,Đống Đa,14606862810.240677,80.08529737885283,62413009.34534908,2.0,3,18.202320993653885,9.649513960299291,Biệt thự,Hợp đồng mua bán
2024-04-05,Address 460,Tây Hồ,Hoàn Kiếm,6179856013.937141,32.4335972034002,58919838.58169528,5.0,4,7.924951062815296,9.325767531590166,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-06,Address 461,Hoàn Kiếm,Ba Đình,8857432928.981678,155.4378181554601,50225778.987018056,4.0,4,9.702160397696757,12.167558355907415,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-07,Address 462,Đống Đa,Hoàn Kiếm,3315835773.402004,171.80458149011488,36858267.16915059,1.0,4,14.30835270535188,3.0609457557087265,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-08,Address 463,Hoàn Kiếm,Đống Đa,4441837641.158926,155.88094243209827,53340197.93217958,1.0,3,14.575250976960962,14.013103711621929,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-09,Address 464,Ba Đình,Ba Đình,13941239225.334673,54.284548841142566,66191567.3016054,3.0,1,15.490771114810508,5.3693858050935805,Nhà riêng,Hợp đồng mua bán
2024-04-10,Address 465,Cầu Giấy,Hoàn Kiếm,4447328606.216911,158.08274678368474,107619247.05894496,3.0,2,6.680175696023085,14.809426605914847,Nhà riêng,Hợp đồng mua bán
2024-04-11,Address 466,Hai Bà Trưng,Hai Bà Trưng,10978104289.674143,160.71687295829898,28133429.488528706,3.0,1,17.74196644892833,11.835047375525546,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-12,Address 467,Hoàn Kiếm,Ba Đình,14471878972.726221,141.95188766390933,47365902.15649459,2.0,2,12.992706984248898,12.291013772408053,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-04-13,Address 468,Tây Hồ,Hoàn Kiếm,3030661538.8001328,160.23970857524967,125173073.23791793,4.0,4,12.069826911576026,10.874435764483279,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-14,Address 469,Ba Đình,Đống Đa,11778932172.949167,173.80664474521447,39099850.0658902,1.0,1,19.716464367702642,8.659958193421923,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-15,Address 470,Hai Bà Trưng,Đống Đa,5874692890.3259115,134.31269942036795,64543869.0479278,4.0,4,16.105674454115295,9.859532320333987,Nhà mặt phố,Hợp đồng mua bán
2024-04-16,Address 471,Cầu Giấy,Ba Đình,19295610629.514015,45.06280137484544,132405659.84155822,4.0,5,6.770090399290623,3.556834632181508,Biệt thự,Hợp đồng mua bán
2024-04-17,Address 472,Hai Bà Trưng,Hoàn Kiếm,10187367287.67857,112.89672764342585,40140290.448647544,3.0,4,16.34808750839361,10.487514113184172,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-18,Address 473,Ba Đình,Ba Đình,16313858445.728004,43.20038689417286,30755788.630364686,1.0,4,6.428734009593042,10.513177223844561,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-04-19,Address 474,Thanh Xuân,Ba Đình,11454304300.968973,99.28231527551324,82989939.3604014,3.0,2,5.412058437694773,13.694409568821714,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-20,Address 475,Thanh Xuân,Hoàn Kiếm,1824838124.2415643,99.2081031513567,59314536.46620973,4.0,5,11.054388429048457,9.067876289162633,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-21,Address 476,Hai Bà Trưng,Hoàn Kiếm,13029876136.286425,41.22167350384107,93243087.38290104,3.0,4,19.90367259228828,3.925732489032732,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-22,Address 477,Đống Đa,Hai Bà Trưng,19076663501.926483,89.29949077481149,124494635.76285177,4.0,4,7.62325904292294,6.674351045784975,Nhà mặt phố,Hợp đồng mua bán
2024-04-23,Address 478,Tây Hồ,Hoàn Kiếm,12430624582.780293,48.86967679452352,37829303.459856614,5.0,5,15.089665152901851,10.86755294537181,Nhà riêng,Hợp đồng mua bán
2024-04-24,Address 479,Tây Hồ,Đống Đa,16564588329.109015,167.39998570156777,95490880.99205706,1.0,5,7.600940993091791,5.8711063530175664,Biệt thự,Sổ đỏ/ Sổ hồng
2024-04-25,Address 480,Hai Bà Trưng,Ba Đình,17799922803.61975,191.10696441396004,85716138.85068232,5.0,1,15.871804624375791,6.366333862264812,Nhà riêng,Hợp đồng mua bán
2024-04-26,Address 481,Hoàn Kiếm,Ba Đình,5333515667.029717,42.29380079384956,38730242.18171594,2.0,2,12.58030502356739,12.845628196330242,Biệt thự,Hợp đồng mua bán
2024-04-27,Address 482,Hoàn Kiếm,Đống Đa,5028851958.256306,192.36958523958924,101119803.11876771,3.0,5,15.199575651340645,10.011836781152509,Nhà riêng,Hợp đồng mua bán
2024-04-28,Address 483,Tây Hồ,Hoàn Kiếm,12608638788.168842,118.83802188724668,55573254.321900316,2.0,5,8.043097638713519,9.10232918128287,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-04-29,Address 484,Tây Hồ,Đống Đa,8809540926.327389,80.92616525215857,83418461.41072163,3.0,3,16.18442498780753,6.821423601669652,Nhà riêng,Hợp đồng mua bán
2024-04-30,Address 485,Thanh Xuân,Đống Đa,16957364754.467686,43.066552796947796,30695402.156018045,5.0,5,19.9342858943406,11.7711364311964,Biệt thự,Hợp đồng mua bán
2024-05-01,Address 486,Đống Đa,Hai Bà Trưng,18100439344.56221,115.10612557197103,79745927.43777099,4.0,2,14.984757509389397,6.452621213880352,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-05-02,Address 487,Ba Đình,Đống Đa,7715006206.751644,165.06764256342728,59840250.84556664,4.0,4,12.402199971093165,11.844762211730103,Nhà mặt phố,Hợp đồng mua bán
2024-05-03,Address 488,Hoàn Kiếm,Ba Đình,5500540620.515159,150.20470113533867,126909557.45409606,3.0,4,18.84760982928897,3.841217763209304,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-04,Address 489,Tây Hồ,Đống Đa,15829984789.633375,38.53842194887554,27407234.509657875,4.0,4,5.237777633478144,13.374496098985004,Nhà riêng,Hợp đồng mua bán
2024-05-05,Address 490,Thanh Xuân,Ba Đình,6221314675.414586,42.393312012543596,74418945.7393829,5.0,4,15.948852789287317,8.994797560511193,Biệt thự,Sổ đỏ/ Sổ hồng
2024-05-06,Address 491,Cầu Giấy,Ba Đình,16629672051.75989,98.4884580475483,79596085.13708694,4.0,3,18.331197752207196,8.26209620038764,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-07,Address 492,Thanh Xuân,Ba Đình,9051026819.326494,80.19938398815036,114250789.91888544,5.0,5,5.9251187543143615,10.332280938503095,Nhà mặt phố,Hợp đồng mua bán
2024-05-08,Address 493,Hoàn Kiếm,Hoàn Kiếm,13683448086.53794,69.50533491952814,94657384.76172744,2.0,4,11.750962556236374,10.490304874755246,Nhà riêng,Hợp đồng mua bán
